Order_ID,Order_Date,Origin_City,Destination_City,Route_Type,Transportation_Mode,Product_Category,Base_Lead_Time_Days,Scheduled_Lead_Time_Days,Actual_Lead_Time_Days,Delay_Days,Delivery_Status,Disruption_Event,Geopolitical_Risk_Index,Weather_Severity_Index,Inflation_Rate_Pct,Shipping_Cost_USD,Order_Weight_Kg,Mitigation_Action_Taken
ORD-339CCF4D,2024-01-30,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Consumer Electronics,24,27,24,0,On Time,None,0.62,6.0,0.64,7157.97,8837,Standard Shipping
ORD-DB7A0E5D,2025-12-16,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Auto Parts,7,8,13,5,Late,Port Congestion,0.45,6.0,2.94,660.33,828,Standard Shipping
ORD-8A6E1B58,2024-08-28,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Semiconductors,3,6,21,15,Late,Geopolitical Conflict (Route Diversion),0.5,9.1,0.97,162498.6,8207,Expedited Air Freight
ORD-CC8185D9,2024-04-30,"Hamburg, DE","New York, US",Atlantic,Sea,Raw Materials,12,14,11,0,On Time,None,0.76,6.3,4.73,7507.28,8531,Standard Shipping
ORD-6E4794C7,2024-07-30,"Santos, BR","Shanghai, CN",Commodity,Sea,Raw Materials,35,36,35,0,On Time,None,0.72,6.5,2.72,1346.76,1566,Standard Shipping
ORD-1C4E3092,2024-12-21,"Hamburg, DE","New York, US",Atlantic,Sea,Consumer Electronics,12,13,18,5,Late,Port Congestion,0.54,1.5,1.98,6828.51,8062,Standard Shipping
ORD-B1C26445,2024-11-03,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,19,18,0,On Time,None,0.16,9.8,4.29,2599.56,4482,Standard Shipping
ORD-9385551D,2025-11-24,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Auto Parts,28,29,28,0,On Time,None,0.37,3.0,2.49,1836.49,2681,Standard Shipping
ORD-E8FD6266,2025-09-08,"Mumbai, IN","Felixstowe, UK",Suez,Air,Semiconductors,3,6,4,0,On Time,None,0.26,7.0,5.08,7193.34,1038,Standard Shipping
ORD-FB6DF0B2,2025-07-11,"Hamburg, DE","New York, US",Atlantic,Sea,Perishable Foods,12,15,12,0,On Time,None,0.57,8.4,3.95,4602.45,5863,Standard Shipping
ORD-4A63A213,2024-03-24,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Consumer Electronics,7,9,7,0,On Time,None,0.5,0.1,2.77,4951.5,6602,Standard Shipping
ORD-FB57B77C,2024-06-13,"Hamburg, DE","New York, US",Atlantic,Sea,Raw Materials,12,13,12,0,On Time,None,0.68,6.8,3.09,2470.44,2941,Standard Shipping
ORD-749BC18A,2024-08-29,"Santos, BR","Shanghai, CN",Commodity,Air,Pharmaceuticals,4,5,4,0,On Time,None,0.81,5.2,5.35,28560.9,2869,Standard Shipping
ORD-85186CCB,2024-04-08,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24,25,24,0,On Time,None,0.41,7.4,3.72,394.09,559,Standard Shipping
ORD-10B7BE76,2024-07-22,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,19,27,8,Late,Severe Weather (Typhoon/Storm),0.79,5.5,5.24,5676.08,5285,Standard Shipping
ORD-AF1390A5,2025-06-13,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Pharmaceuticals,3,4,3,0,On Time,None,0.65,1.5,4.51,15890.32,1751,Standard Shipping
ORD-F9CFBE9D,2025-10-03,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Textiles,7,8,7,0,On Time,None,0.22,0.3,3.44,5059.34,8294,Standard Shipping
ORD-36408291,2024-11-20,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Perishable Foods,24,27,24,0,On Time,None,0.47,8.4,4.36,6967.06,9479,Standard Shipping
ORD-9F61C716,2024-02-28,"Hamburg, DE","New York, US",Atlantic,Sea,Auto Parts,12,13,12,0,On Time,None,0.45,7.5,4.86,4626.22,6381,Standard Shipping
ORD-8C57C3EE,2025-01-09,"Santos, BR","Shanghai, CN",Commodity,Sea,Perishable Foods,35,37,35,0,On Time,None,0.27,9.3,2.21,3231.51,5089,Standard Shipping
ORD-3F2B61C6,2024-09-05,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Auto Parts,24,27,24,0,On Time,None,0.61,0.5,5.18,482.19,599,Standard Shipping
ORD-51090F92,2024-08-11,"Santos, BR","Shanghai, CN",Commodity,Sea,Raw Materials,35,36,34,0,On Time,None,0.78,9.5,4.77,1281.6,1440,Standard Shipping
ORD-E2C0FF35,2024-08-22,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Textiles,7,10,7,0,On Time,None,0.16,6.8,3.07,4923.62,8489,Standard Shipping
ORD-06676A20,2024-04-14,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Raw Materials,24,26,24,0,On Time,None,0.61,1.9,3.05,1223.6,1520,Standard Shipping
ORD-BEB1AEC8,2025-07-02,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Perishable Foods,28,29,27,0,On Time,None,0.86,6.5,3.18,1512.18,1626,Standard Shipping
ORD-B544FB05,2025-12-11,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Textiles,7,8,10,2,Late,Port Congestion,0.29,3.3,4.28,1574.39,2219,Standard Shipping
ORD-BA8C252D,2025-10-12,"Hamburg, DE","New York, US",Atlantic,Sea,Perishable Foods,12,13,13,0,On Time,None,0.71,6.2,3.21,4485.33,5246,Standard Shipping
ORD-CCE07D87,2024-02-09,"Hamburg, DE","New York, US",Atlantic,Air,Pharmaceuticals,2,5,4,0,On Time,None,0.37,4.1,4.21,67264.95,8927,Standard Shipping
ORD-820257C3,2025-12-23,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Consumer Electronics,24,25,22,0,On Time,None,0.32,8.6,2.32,333.96,506,Standard Shipping
ORD-2A235AE4,2024-02-25,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Perishable Foods,24,27,23,0,On Time,None,0.71,6.7,1.1,3968.05,4641,Standard Shipping
ORD-ECD50373,2024-08-17,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Consumer Electronics,24,25,24,0,On Time,None,0.32,0.1,4.49,2766.72,4192,Standard Shipping
ORD-2A554547,2025-08-13,"Santos, BR","Shanghai, CN",Commodity,Sea,Textiles,35,38,36,0,On Time,None,0.16,1.7,4.53,1117.08,1926,Standard Shipping
ORD-68623935,2024-12-06,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Pharmaceuticals,18,21,18,0,On Time,None,0.51,5.3,4.05,1885.23,2497,Standard Shipping
ORD-2B5B7166,2024-03-13,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Pharmaceuticals,3,6,3,0,On Time,None,0.24,5.3,3.61,38498.9,5645,Standard Shipping
ORD-2ED4BFC1,2025-11-14,"Hamburg, DE","New York, US",Atlantic,Sea,Pharmaceuticals,12,14,11,0,On Time,None,0.37,5.3,4.48,5736.19,8374,Standard Shipping
ORD-D7B1663A,2024-06-08,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Raw Materials,24,27,33,6,Late,Geopolitical Conflict (Route Diversion),0.15,8.6,4.5,3499.68,3804,Re-routing
ORD-34DFCE0D,2025-05-26,"Hamburg, DE","New York, US",Atlantic,Sea,Raw Materials,12,15,12,0,On Time,None,0.56,5.6,3.52,6950.58,8911,Standard Shipping
ORD-0FC87D53,2024-06-09,"Mumbai, IN","Felixstowe, UK",Suez,Air,Pharmaceuticals,3,4,3,0,On Time,None,0.54,1.9,2.68,46034.45,5435,Standard Shipping
ORD-D79F9F25,2025-12-31,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Consumer Electronics,7,9,7,0,On Time,None,0.24,9.2,1.21,4785.16,7718,Standard Shipping
ORD-379025AC,2025-02-26,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Auto Parts,7,8,7,0,On Time,None,0.77,4.0,3.45,7259.65,8203,Standard Shipping
ORD-A567E3C9,2024-01-12,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Semiconductors,28,29,28,0,On Time,None,0.56,3.7,3.53,1645.8,2110,Standard Shipping
ORD-4D7E4EBA,2024-01-27,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Perishable Foods,28,31,41,10,Late,Geopolitical Conflict (Route Diversion),0.15,7.8,2.54,9102.48,9894,Re-routing
ORD-DB3E6021,2024-09-04,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Textiles,7,9,7,0,On Time,None,0.73,2.8,3.68,6831.77,7898,Standard Shipping
ORD-7BB52313,2024-06-08,"Santos, BR","Shanghai, CN",Commodity,Sea,Perishable Foods,35,37,34,0,On Time,None,0.13,6.0,3.57,520.93,922,Standard Shipping
ORD-3AB81719,2024-01-25,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,20,18,0,On Time,None,0.69,4.8,5.23,1341.86,1588,Standard Shipping
ORD-BA0917D7,2025-05-04,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Pharmaceuticals,24,25,40,15,Late,Geopolitical Conflict (Route Diversion),0.51,0.5,3.99,13731.34,7578,Expedited Air Freight
ORD-5815C11E,2025-10-18,"Hamburg, DE","New York, US",Atlantic,Sea,Raw Materials,12,13,12,0,On Time,None,0.14,4.0,4.02,772.92,1356,Standard Shipping
ORD-2A799E37,2024-09-07,"Mumbai, IN","Felixstowe, UK",Suez,Air,Pharmaceuticals,3,4,2,0,On Time,None,0.39,8.0,0.09,38186.78,4995,Standard Shipping
ORD-E3B37772,2024-03-16,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Semiconductors,3,5,4,0,On Time,None,0.53,1.4,2.2,44271.32,5261,Standard Shipping
ORD-51AE36D4,2024-07-18,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Textiles,28,29,27,0,On Time,None,0.21,3.9,1.61,5449.84,9008,Standard Shipping
ORD-7526D319,2025-01-25,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,19,25,6,Late,Port Congestion,0.87,2.9,4.97,2979.57,2897,Standard Shipping
ORD-2915AD98,2025-02-11,"Santos, BR","Shanghai, CN",Commodity,Sea,Perishable Foods,35,36,35,0,On Time,None,0.77,7.2,4.1,2190.38,2475,Standard Shipping
ORD-3B708B48,2025-10-16,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Perishable Foods,28,31,29,0,On Time,None,0.12,0.2,3.48,2974.16,5311,Standard Shipping
ORD-8B4C3AD4,2024-11-18,"Hamburg, DE","New York, US",Atlantic,Air,Semiconductors,2,3,3,0,On Time,None,0.24,0.7,6.08,24476.98,3589,Standard Shipping
ORD-BDA32931,2025-06-17,"Hamburg, DE","New York, US",Atlantic,Sea,Raw Materials,12,13,12,0,On Time,None,0.63,8.4,3.63,6811.77,8358,Standard Shipping
ORD-B338E3DB,2024-09-19,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Auto Parts,28,31,45,14,Late,Geopolitical Conflict (Route Diversion),0.49,6.0,5.3,9690.96,8130,Re-routing
ORD-94C49B1C,2025-02-26,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Textiles,7,8,6,0,On Time,None,0.62,3.9,1.72,7949.34,9814,Standard Shipping
ORD-06F6EFD0,2025-08-05,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Consumer Electronics,24,25,34,9,Late,Geopolitical Conflict (Route Diversion),0.48,8.1,3.83,8795.94,7429,Re-routing
ORD-5502A72A,2025-04-26,"Santos, BR","Shanghai, CN",Commodity,Sea,Semiconductors,35,36,34,0,On Time,None,0.4,8.7,3.72,5448.1,7783,Standard Shipping
ORD-D6D8A6DD,2024-06-22,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Pharmaceuticals,28,29,26,0,On Time,None,0.6,5.4,5.04,2056.0,2570,Standard Shipping
ORD-E50D9105,2024-02-06,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,21,18,0,On Time,None,0.42,9.7,2.98,6909.72,9732,Standard Shipping
ORD-6E0BBF8F,2024-10-07,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Consumer Electronics,24,27,24,0,On Time,None,0.3,8.1,2.15,4634.5,7130,Standard Shipping
ORD-9CE5EC8B,2025-10-18,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Auto Parts,24,25,26,1,Late,None,0.47,5.4,5.25,1686.83,2295,Standard Shipping
ORD-DE1522A4,2025-06-12,"Santos, BR","Shanghai, CN",Commodity,Sea,Auto Parts,35,37,35,0,On Time,None,0.53,8.5,2.93,4103.46,5364,Standard Shipping
ORD-A1544957,2025-03-26,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,20,18,0,On Time,None,0.14,7.5,2.27,3760.86,6598,Standard Shipping
ORD-3F95EB10,2025-07-14,"Santos, BR","Shanghai, CN",Commodity,Sea,Auto Parts,35,36,35,0,On Time,None,0.19,2.8,2.45,5738.18,9644,Standard Shipping
ORD-D76A686C,2025-01-20,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Consumer Electronics,7,8,8,0,On Time,None,0.58,6.3,1.65,6279.71,7949,Standard Shipping
ORD-1909FC1D,2025-12-31,"Hamburg, DE","New York, US",Atlantic,Air,Pharmaceuticals,2,4,2,0,On Time,None,0.46,1.5,4.37,41587.37,5179,Standard Shipping
ORD-B7DFC339,2025-06-19,"Hamburg, DE","New York, US",Atlantic,Air,Pharmaceuticals,2,4,4,0,On Time,None,0.68,2.8,2.05,79233.0,8575,Standard Shipping
ORD-95E40E20,2025-01-17,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Raw Materials,7,10,7,0,On Time,None,0.59,4.2,4.65,5097.54,6412,Standard Shipping
ORD-0EF7B9AF,2025-06-22,"Hamburg, DE","New York, US",Atlantic,Sea,Perishable Foods,12,13,11,0,On Time,None,0.81,7.1,2.36,580.11,641,Standard Shipping
ORD-717054EE,2024-12-02,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Auto Parts,24,25,24,0,On Time,None,0.34,9.7,1.43,5826.32,8696,Standard Shipping
ORD-FCD816A4,2024-02-21,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Pharmaceuticals,24,25,24,0,On Time,None,0.73,2.0,1.43,1029.35,1190,Standard Shipping
ORD-DB102686,2025-05-03,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Perishable Foods,28,31,28,0,On Time,None,0.68,3.5,2.84,1363.32,1623,Standard Shipping
ORD-DBCEF0B0,2025-05-23,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Auto Parts,28,30,28,0,On Time,None,0.49,3.0,3.35,4011.08,5384,Standard Shipping
ORD-B43983D9,2024-09-25,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,3,2,0,On Time,None,0.18,8.8,3.77,45332.65,6985,Standard Shipping
ORD-E54C6383,2025-11-12,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Pharmaceuticals,3,5,3,0,On Time,None,0.4,3.5,3.4,5051.2,656,Standard Shipping
ORD-99C0B0E2,2024-10-12,"Santos, BR","Shanghai, CN",Commodity,Sea,Perishable Foods,35,38,35,0,On Time,None,0.85,1.0,1.8,2241.28,2423,Standard Shipping
ORD-F0B6B35A,2024-06-08,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Semiconductors,3,6,3,0,On Time,None,0.17,7.9,4.47,41319.13,6421,Standard Shipping
ORD-96C8E303,2025-02-27,"Santos, BR","Shanghai, CN",Commodity,Sea,Semiconductors,35,37,35,0,On Time,None,0.47,8.3,5.43,4083.66,5556,Standard Shipping
ORD-0E571673,2026-01-01,"Hamburg, DE","New York, US",Atlantic,Sea,Perishable Foods,12,15,12,0,On Time,None,0.15,9.5,2.06,3635.15,6322,Standard Shipping
ORD-948ABE3C,2024-07-19,"Hamburg, DE","New York, US",Atlantic,Sea,Raw Materials,12,14,12,0,On Time,None,0.12,2.4,2.29,5561.92,9932,Standard Shipping
ORD-2B83609F,2025-03-09,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Textiles,7,8,8,0,On Time,None,0.88,6.2,2.2,7003.94,7451,Standard Shipping
ORD-471FB450,2025-05-10,"Hamburg, DE","New York, US",Atlantic,Sea,Raw Materials,12,15,13,0,On Time,None,0.18,9.8,3.98,1157.58,1962,Standard Shipping
ORD-60FC0840,2025-02-14,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,20,18,0,On Time,None,0.84,6.8,4.77,3442.64,3742,Standard Shipping
ORD-C3B8464E,2024-09-27,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Auto Parts,7,9,7,0,On Time,None,0.75,6.1,3.22,3624.25,4142,Standard Shipping
ORD-4AD3E9DC,2025-09-14,"Santos, BR","Shanghai, CN",Commodity,Sea,Textiles,35,36,34,0,On Time,None,0.13,9.0,3.3,4224.5,7477,Standard Shipping
ORD-E8BD955D,2024-11-11,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Perishable Foods,7,8,7,0,On Time,None,0.16,8.2,4.57,3946.9,6805,Standard Shipping
ORD-9D12D167,2025-02-24,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Auto Parts,28,30,45,15,Late,Geopolitical Conflict (Route Diversion),0.18,0.8,3.94,3853.41,4082,Re-routing
ORD-9B6CD67F,2025-11-02,"Hamburg, DE","New York, US",Atlantic,Air,Pharmaceuticals,2,3,3,0,On Time,None,0.35,9.6,1.94,22460.62,3025,Standard Shipping
ORD-1DAEC189,2025-08-18,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Perishable Foods,28,31,28,0,On Time,None,0.53,7.7,2.26,3398.13,4442,Standard Shipping
ORD-59A5BB27,2024-03-06,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Semiconductors,18,20,18,0,On Time,None,0.1,7.9,2.98,1489.95,2709,Standard Shipping
ORD-497323D8,2025-05-12,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Textiles,28,29,27,0,On Time,None,0.17,3.5,4.61,1800.04,3077,Standard Shipping
ORD-68E185F3,2025-05-21,"Santos, BR","Shanghai, CN",Commodity,Sea,Consumer Electronics,35,36,35,0,On Time,None,0.88,8.0,4.45,8921.54,9491,Standard Shipping
ORD-8A269DBF,2025-11-22,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Perishable Foods,7,8,7,0,On Time,None,0.56,5.5,2.57,692.64,888,Standard Shipping
ORD-E6B57529,2025-08-14,"Santos, BR","Shanghai, CN",Commodity,Sea,Auto Parts,35,36,35,0,On Time,None,0.38,0.1,3.8,5540.01,8029,Standard Shipping
ORD-AD30F7C2,2025-09-06,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Auto Parts,7,8,16,8,Late,Severe Weather (Typhoon/Storm),0.42,9.8,2.95,1868.44,2193,Standard Shipping
ORD-193CED57,2024-01-20,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Consumer Electronics,7,10,8,0,On Time,None,0.87,6.8,4.36,7006.89,7494,Standard Shipping
ORD-41E25017,2024-12-05,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Auto Parts,28,30,29,0,On Time,None,0.73,0.3,2.83,4782.59,5529,Standard Shipping
ORD-489A00E6,2024-12-30,"Tokyo, JP","Singapore, SG",Intra-Asia,Air,Semiconductors,2,3,1,0,On Time,None,0.5,5.2,3.69,29064.75,3523,Standard Shipping
ORD-F6FE0D43,2025-12-28,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Textiles,28,29,28,0,On Time,None,0.33,9.1,4.7,5400.47,8121,Standard Shipping
ORD-BE103904,2025-06-16,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Raw Materials,24,25,24,0,On Time,None,0.74,8.4,4.33,7310.61,8403,Standard Shipping
ORD-A62E9E93,2024-02-13,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Perishable Foods,24,26,23,0,On Time,None,0.35,6.9,4.91,5392.58,7989,Standard Shipping
ORD-ED265FA8,2025-05-17,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Semiconductors,24,26,23,0,On Time,None,0.32,4.3,6.46,1113.42,1687,Standard Shipping
ORD-6A02CC2F,2025-04-12,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Auto Parts,28,31,28,0,On Time,None,0.57,8.5,3.18,3876.33,4938,Standard Shipping
ORD-FA3586AA,2024-02-03,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Consumer Electronics,28,31,28,0,On Time,None,0.13,3.7,1.31,2357.18,4172,Standard Shipping
ORD-16E11A6E,2025-01-04,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Auto Parts,7,10,9,0,On Time,None,0.39,8.0,1.31,5304.24,7632,Standard Shipping
ORD-03DE0A6B,2024-04-26,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,3,2,0,On Time,None,0.25,9.1,5.13,60788.75,8842,Standard Shipping
ORD-F05CB704,2025-11-07,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Perishable Foods,28,31,28,0,On Time,None,0.75,0.8,4.51,5559.75,6354,Standard Shipping
ORD-2BB72071,2025-05-30,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Perishable Foods,24,26,24,0,On Time,None,0.3,3.9,3.87,1068.6,1644,Standard Shipping
ORD-BF92126E,2025-01-05,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Textiles,7,8,8,0,On Time,None,0.2,5.3,3.85,4150.8,6918,Standard Shipping
ORD-CCD7E03C,2024-11-12,"Santos, BR","Shanghai, CN",Commodity,Sea,Consumer Electronics,35,38,35,0,On Time,None,0.66,1.7,4.58,4555.87,5489,Standard Shipping
ORD-82E18DF8,2024-04-06,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Pharmaceuticals,3,6,13,7,Late,Geopolitical Conflict (Route Diversion),0.25,4.6,2.74,55473.0,3362,Expedited Air Freight
ORD-84DA63CA,2025-07-11,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Semiconductors,28,29,30,1,Late,None,0.79,3.1,4.62,8084.53,9033,Standard Shipping
ORD-FCEA7177,2025-12-14,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Consumer Electronics,7,9,7,0,On Time,None,0.84,1.2,1.71,6991.08,7599,Standard Shipping
ORD-FBBCE053,2025-05-19,"Santos, BR","Shanghai, CN",Commodity,Sea,Auto Parts,35,36,42,6,Late,Port Congestion,0.48,0.2,4.51,6145.7,7550,Standard Shipping
ORD-6518C15C,2025-11-03,"Hamburg, DE","New York, US",Atlantic,Air,Pharmaceuticals,2,3,1,0,On Time,None,0.28,4.1,3.43,17607.04,2501,Standard Shipping
ORD-21DCBF1F,2024-10-06,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,21,18,0,On Time,None,0.73,2.0,3.41,249.98,289,Standard Shipping
ORD-939B10AA,2024-04-07,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Raw Materials,24,27,24,0,On Time,None,0.25,0.5,3.19,3666.25,5866,Standard Shipping
ORD-0D9780CE,2024-07-27,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Perishable Foods,28,29,28,0,On Time,None,0.56,4.0,3.78,4767.36,6112,Standard Shipping
ORD-C2C4C6CF,2024-04-04,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Auto Parts,28,29,43,14,Late,Geopolitical Conflict (Route Diversion),0.78,6.4,4.4,8219.33,5772,Re-routing
ORD-8AE4B670,2024-07-10,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Raw Materials,24,25,24,0,On Time,None,0.52,0.7,2.08,1220.56,1606,Standard Shipping
ORD-7E3965F8,2024-11-27,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,21,18,0,On Time,None,0.33,7.3,3.27,4117.68,6192,Standard Shipping
ORD-BAC6B911,2024-06-27,"Hamburg, DE","New York, US",Atlantic,Sea,Auto Parts,12,15,12,0,On Time,None,0.22,6.4,3.77,3013.4,4940,Standard Shipping
ORD-C1821376,2025-05-19,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Perishable Foods,24,25,23,0,On Time,None,0.39,3.7,1.92,1022.35,1471,Standard Shipping
ORD-07C1E4B6,2024-06-13,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Auto Parts,7,10,7,0,On Time,None,0.25,5.1,4.19,2475.0,3960,Standard Shipping
ORD-D4FD2C97,2024-08-07,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Semiconductors,3,5,1,0,On Time,None,0.38,5.3,2.8,69349.83,9137,Standard Shipping
ORD-52B5AA27,2024-06-17,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Textiles,28,31,42,11,Late,Geopolitical Conflict (Route Diversion),0.14,2.8,2.86,2541.74,2787,Re-routing
ORD-A1A8D801,2024-12-26,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Semiconductors,18,20,19,0,On Time,None,0.65,6.1,3.59,1599.67,1939,Standard Shipping
ORD-A27B986F,2025-06-19,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Pharmaceuticals,24,27,26,0,On Time,None,0.55,9.6,4.27,5354.48,6909,Standard Shipping
ORD-23E70DAE,2024-01-10,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Raw Materials,7,8,7,0,On Time,None,0.29,4.2,4.28,222.53,345,Standard Shipping
ORD-9D243CE1,2024-04-07,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Perishable Foods,24,27,24,0,On Time,None,0.66,7.9,2.05,6517.16,7852,Standard Shipping
ORD-7184D3FF,2024-02-02,"Mumbai, IN","Felixstowe, UK",Suez,Air,Semiconductors,3,4,3,0,On Time,None,0.24,4.1,5.43,25131.7,3685,Standard Shipping
ORD-47EE1E79,2025-07-31,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,21,18,0,On Time,None,0.31,6.3,5.07,3212.78,4905,Standard Shipping
ORD-1F313A87,2025-02-16,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Pharmaceuticals,18,19,22,3,Late,Port Congestion,0.1,1.8,4.25,8508.72,9376,Expedited Air Freight
ORD-2520CAE0,2025-01-06,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,20,18,0,On Time,None,0.9,3.5,3.48,9100.05,9579,Standard Shipping
ORD-7F21B116,2024-10-02,"Hamburg, DE","New York, US",Atlantic,Sea,Textiles,12,14,11,0,On Time,None,0.77,4.7,3.04,696.5,787,Standard Shipping
ORD-541CD3FA,2024-05-17,"Santos, BR","Shanghai, CN",Commodity,Sea,Textiles,35,38,34,0,On Time,None,0.62,9.8,2.51,3695.22,4562,Standard Shipping
ORD-4324AEC9,2024-11-04,"Hamburg, DE","New York, US",Atlantic,Sea,Auto Parts,12,13,12,0,On Time,None,0.13,1.5,3.32,1133.39,2006,Standard Shipping
ORD-895FD23B,2025-12-04,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Semiconductors,18,21,18,0,On Time,None,0.24,3.7,4.42,2825.96,4558,Standard Shipping
ORD-12B66A41,2025-09-18,"Hamburg, DE","New York, US",Atlantic,Sea,Textiles,12,15,12,0,On Time,None,0.56,2.1,2.17,7339.8,9410,Standard Shipping
ORD-0D40A519,2025-05-17,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,21,18,0,On Time,None,0.69,1.8,4.4,1343.55,1590,Standard Shipping
ORD-7766AC4B,2024-04-15,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Auto Parts,24,27,25,0,On Time,None,0.11,0.6,3.12,2715.62,4893,Standard Shipping
